5.436345416535812713e-01,5.071180983287017727e-09
2.684941856272254346e-01,6.913755255628852014e-03
-6.219718597902454925e-03,9.510280707044863613e-01
2.556011598277303509e-01,1.026827853797891536e-02
1.131827668594081182e-01,2.622006268998636203e-01
1.025194426153851028e-02,9.193653689961120978e-01
-2.219780660828235275e-01,2.644305547684098340e-02
-1.128072785783322818e-01,2.637971200412284056e-01
1.023350484981262309e-03,9.919376370134743715e-01
1.385539834625332256e-01,1.692056002883930155e-01
1.247093367946616599e-01,2.163668028569268320e-01
1.633790970805037990e-01,1.043366863627175484e-01
3.049863231949256123e-03,9.759751348972047769e-01
-8.383887973337539323e-02,4.069292451168045055e-01
4.313787494187992094e-02,6.699958394389692318e-01
2.084855410605704062e-01,3.738121111336729918e-02
2.512039389324023375e-01,1.170151801200783152e-02
3.474688617467956431e-01,3.970481564150960961e-04
-1.523021352480945093e-03,9.880012750330785520e-01
3.085638239818287373e-02,7.605512413256938498e-01
3.011642419042151464e-02,7.661265344669691002e-01
8.388386011219987892e-02,4.066766964047284771e-01
1.345601016258502758e-01,1.819540478836932096e-01
1.930347337233747629e-01,5.432734999038257850e-02
3.225036657327499112e-01,1.066427201158182342e-03
1.568348275005506942e-01,1.191644458145976054e-01
9.295695570765181992e-02,3.576373934087240247e-01
-9.303081739259848326e-02,3.572538576193774462e-01
-2.032859353622463727e-01,4.250569402762757049e-02
-2.032405341763946771e-01,4.255289345008359675e-02
-1.119023714158630806e-01,2.676716680383038338e-01
-4.439462907731306363e-02,6.609650743158277386e-01
2.553578316145349025e-01,1.034336818886229421e-02
3.103963342350553045e-01,1.672533222635797087e-03
-9.021806420385668213e-02,3.720391936698226321e-01
2.003152675486316869e-01,4.568732743738377483e-02
3.177147605858882118e-01,1.277030980592427532e-03
-1.659630833290582919e-01,9.889575186487647995e-02
-2.452956403582275818e-02,8.085879202755548167e-01
1.183261827849346470e-01,2.409925087748081007e-01
-1.120885240518831177e-02,9.118679201893322706e-01
2.781666659607938130e-01,5.075153228038856677e-03
6.093247016325820109e-02,5.470250726824983367e-01
5.570403471178036331e-02,5.820007135925711061e-01
2.724101554682685777e-01,6.108285418261210145e-03
