6.018242574949490553e-01,3.533454540974609653e-11
1.554719584695652690e-01,1.224476221178493196e-01
3.128742447314455943e-02,7.573091242195449935e-01
1.288670069876635960e-01,2.013186811561169798e-01
2.021090668621826000e-02,8.418024795153515871e-01
5.426047110403042079e-02,5.918354842420756601e-01
-1.979416963658716944e-01,4.836926140172970179e-02
-4.525897302345004147e-02,6.547820704223041854e-01
-7.064933825850286397e-02,4.848742383093389563e-01
1.529104255194683459e-01,1.288061746744487424e-01
7.103297934167414340e-02,4.825001814746018303e-01
1.702862967540802464e-01,9.029400082272608097e-02
-1.951697391271592918e-01,5.166480811680772972e-02
-5.880158524336054349e-02,5.611553911631261826e-01
9.806679879077297157e-02,3.317072663536488886e-01
1.209059541977957342e-01,2.308157432297858469e-01
1.673491777232753996e-01,9.607044769103069426e-02
2.989683456801197625e-01,2.515077511461077161e-03
-1.342026436285013169e-01,1.831283586587024725e-01
-3.507791626916984679e-02,7.289852746637168757e-01
6.769147457159359338e-02,5.033855148331660700e-01
1.044330333272489898e-02,9.178654699412350793e-01
9.417368698183571640e-02,3.513519042869956976e-01
9.578265600507288036e-02,3.431467073450956695e-01
1.728098899916288012e-01,8.555374272013675785e-02
6.793406762909061369e-02,5.018535810645952111e-01
-3.709026867714626530e-02,7.140922660565979241e-01
-5.418177649022595799e-03,9.573327639507653863e-01
-2.245836400046717918e-01,2.467975423478282332e-02
-2.495169038085131574e-01,1.229609497831607619e-02
1.550554644188733566e-01,1.234647229624403902e-01
-1.497174044115862912e-01,1.370823351483796970e-01
2.161128801477076589e-01,3.080774018685302276e-02
1.127996357722944043e-01,2.638296839702920504e-01
-2.122532252903992084e-02,8.339734197240328273e-01
5.904404785289564528e-02,5.595388441585185113e-01
1.362914084411665783e-01,1.763441757072752303e-01
-1.912710024317462731e-01,5.661098532064502004e-02
-1.511215554443490205e-01,1.333944255204231044e-01
1.545382934432654731e-01,1.247367058848026372e-01
1.616660783909454058e-01,1.080708346270983083e-01
-4.007459915623403507e-02,6.922033603027302195e-01
-3.778038480418264428e-02,7.090091228916970412e-01
2.609070234927477472e-01,8.745526039714549352e-03
4.731550885608046264e-02,6.401648535894962633e-01
