5.394984344611264415e-01,6.968269725587649253e-09
2.290557134917556303e-01,2.188684072782592221e-02
1.904639736324012164e-02,8.508089098372266790e-01
2.690363089977429456e-01,6.796919564739582580e-03
1.643974101518030362e-01,1.021651916699811841e-01
9.018108533833573207e-03,9.290429013097138977e-01
-1.339472867959351776e-01,1.839706292391972420e-01
-4.206362958436513783e-02,6.777526039299250904e-01
3.476557394509449672e-02,7.313060758942612205e-01
1.306003121860485061e-01,1.952725197863451057e-01
1.848032190682771109e-02,8.551940002530326046e-01
1.652350835540375984e-01,1.004055837028721143e-01
-1.588907010910746084e-02,8.753213427587418494e-01
-1.214554173381263563e-01,2.286876353603800593e-01
4.699743797236419218e-02,6.424168160358072477e-01
2.276087191194053616e-01,2.275930215869597859e-02
3.194335220301338651e-01,1.197446633540586109e-03
3.593125737256012697e-01,2.412697591704567881e-04
1.767707306146161506e-02,8.614238819222197474e-01
3.691527981480205445e-02,7.153831683987825762e-01
9.832792687430376433e-03,9.226517173907849978e-01
6.332215741983365787e-02,5.313877535765072491e-01
1.812756407390562485e-01,7.108237956357303655e-02
1.439649454822755359e-01,1.530027207466550798e-01
3.582538816409894245e-01,2.524560510193432877e-04
1.513551677728560696e-01,1.327882632942097296e-01
1.275861554303415746e-01,2.058721597516367796e-01
-2.422307476635870982e-02,8.109346862674811085e-01
-1.789958820733632827e-01,7.476962523280288042e-02
-1.506237325895833645e-01,1.346931749350701868e-01
-9.773776398785069541e-02,3.333400028530200121e-01
-1.217419267049045795e-01,2.275834380796640244e-01
2.431036808560997353e-01,1.480340426517264517e-02
3.089262797953211681e-01,1.764246898106096566e-03
-1.669898620574564452e-01,9.679666753736694551e-02
2.041360376584050451e-01,4.162994039570867139e-02
3.225775439141427281e-01,1.063441879079025107e-03
-1.408914482127911205e-01,1.620572405926460902e-01
-7.295931970586079507e-02,4.706741476384771472e-01
-1.772029828782832953e-02,8.610884135673866346e-01
-1.026757281905464961e-02,9.192428595194765961e-01
2.354458111670509335e-01,1.836826458169052781e-02
6.950545153017489985e-02,4.919896948066666553e-01
9.761252719923677046e-02,3.339627922109582592e-01
3.683152518658877050e-01,1.630594699957687427e-04
