1.928224222956360367e-01,5.459817364452216465e-02
3.455918394698648810e-01,4.289042263209078953e-04
8.659474118430601774e-02,3.916267071607680839e-01
1.536468146183097017e-01,1.269528879904051888e-01
1.269243035763462646e-01,2.082537284098910368e-01
-9.034433422330635788e-02,3.713675502759403724e-01
5.812545555306410788e-02,5.656750005796569170e-01
4.008094197191565677e-01,3.590908534541889453e-05
4.206633028966855758e-01,1.314247486857892145e-05
-7.284544073537875530e-02,4.713688537795546196e-01
6.832080348271996062e-02,4.994164430391496712e-01
-1.316627106622359974e-02,8.965561381082719494e-01
-8.671190564443885529e-02,3.909838402783287759e-01
1.880400222138203514e-01,6.099821176516666971e-02
1.270146615576321913e-01,2.079274355008208508e-01
3.314164191769733425e-01,7.565593771339746212e-04
4.596934862455696186e-02,6.497178357351474087e-01
-2.150016429086649278e-02,8.318549992404963289e-01
3.152757503792639193e-01,1.398226747417720189e-03
-1.690182837932152626e-01,9.275311617226117411e-02
-6.363227319437859963e-02,5.293749435885708454e-01
3.539312894552687494e-01,3.032804673315457047e-04
2.229195220926986354e-01,2.579394891697149930e-02
2.666067653220971848e-02,7.923180833009100255e-01
-1.450694430473651320e-01,1.498431703847079577e-01
-5.442832011167971808e-03,9.571387985692652034e-01
-7.113188735001063634e-02,4.818891266905116488e-01
3.782424542251714983e-01,1.044345180820350870e-04
1.547306524296822583e-01,1.242624285588029565e-01
3.289264858590271734e-01,8.335754025184507815e-04
2.145607757827439899e-01,3.205978062847796017e-02
1.776188686172968934e-01,7.707029234068449308e-02
1.224743032092253242e-01,2.247779047176073908e-01
-1.250062369331523260e-01,2.152664909969223828e-01
2.670696205873306361e-01,7.229278672505130149e-03
-1.215263246009294362e-01,2.284140121184705108e-01
-2.612280030043938051e-01,8.660138915951059307e-03
8.796822791056707613e-02,3.841302903778560651e-01
-1.298785664503462056e-01,1.977740059778173298e-01
1.285574219788521710e-01,2.024125822936277130e-01
