1.354072260307032094e-01,1.791930789278829705e-01
2.762371165268606155e-01,5.402662686716402408e-03
1.803776249645037133e-01,7.251689958814518111e-02
6.892485652433846810e-02,4.956222301412636089e-01
-3.338841110146471836e-02,7.415674641807271650e-01
-9.473259057780682169e-02,3.484879183788585078e-01
9.239464316618316297e-02,3.605656303254461958e-01
6.806361739147680223e-02,5.010364926593692259e-01
3.160029033128193832e-01,1.361044864749833211e-03
8.706850311657664265e-02,3.890311206440858482e-01
-7.970565024147420463e-02,4.305266219024609375e-01
-1.217682771143656362e-01,2.274820726966889084e-01
-1.985831092762143091e-01,4.763199265108281066e-02
1.998267877120989133e-01,4.622894813946623604e-02
5.516038037244318931e-02,5.856957146510892720e-01
9.915093632180663197e-02,3.263636440203294686e-01
5.975222844387140936e-02,5.548300408196511491e-01
-1.560733587578205794e-01,1.209903604509021124e-01
1.708346939560165811e-01,8.924659919837948929e-02
9.611386042085180714e-02,3.414727609604618630e-01
-1.010152544552211235e-01,3.173041446469316851e-01
3.001722739637650017e-01,2.411095924377696601e-03
1.877894616778549020e-01,6.134971498324593570e-02
1.152526515806721746e-01,2.535179904659662364e-01
-6.190994380865543628e-02,5.406017890787544466e-01
-4.075720828981802685e-02,6.872312841473966483e-01
1.097557634590828543e-02,9.136949696014138311e-01
6.754386850703937573e-02,5.043188103975331238e-01
1.952926287850501874e-01,5.151488545730521090e-02
1.519774709214319064e-01,1.311837988572867042e-01
4.461687386179459536e-02,6.593730688522163597e-01
-2.716560972458036821e-02,7.884759356963504384e-01
1.959376349281468643e-01,5.073385980603241363e-02
-9.498967698713960128e-02,3.471754511718163627e-01
2.086507309365421281e-01,3.722729182779941498e-02
-2.027076626058612885e-01,4.311014014744002365e-02
-2.574995344145242782e-01,9.698672249305265863e-03
4.076768562120947764e-02,6.871550710457977607e-01
-4.303076920270516165e-02,6.707676774623070326e-01
1.514714840089814163e-01,1.324872375608111830e-01
