4.522310709851348196e-17,1.000000000000000000e+00
4.701305265411175929e-16,1.000000000000000000e+00
-4.690520253896616205e-16,1.000000000000000000e+00
3.250002499029808174e-16,1.000000000000000000e+00
2.023300954198310352e-18,1.000000000000000000e+00
-6.320994248715599465e-17,1.000000000000000000e+00
-2.227218123736908629e-16,1.000000000000000000e+00
-5.807219962959759309e-16,1.000000000000000000e+00
nan,1.000000000000000000e+00
-1.522591576628787852e-16,1.000000000000000000e+00
1.250285902135372907e-16,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
nan,1.000000000000000000e+00
-4.625929269271485174e-17,1.000000000000000000e+00
1.963836376690745452e-16,1.000000000000000000e+00
4.564250212347866325e-16,1.000000000000000000e+00
-4.463264492478967665e-17,1.000000000000000000e+00
nan,1.000000000000000000e+00
-2.026259983516977507e-16,1.000000000000000000e+00
-1.049731836513199980e-16,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
-1.071468753245281135e-15,1.000000000000000000e+00
-1.166521540889220223e-16,1.000000000000000000e+00
-8.722420406219484414e-17,1.000000000000000000e+00
-8.318553060441874757e-17,1.000000000000000000e+00
1.866047617184977327e-16,1.000000000000000000e+00
-5.880826421138346407e-16,1.000000000000000000e+00
-6.680437937367912261e-16,1.000000000000000000e+00
1.160448768044531482e-16,1.000000000000000000e+00
1.079724174699291679e-16,1.000000000000000000e+00
5.493711083666817266e-16,1.000000000000000000e+00
-1.671917065591946477e-16,1.000000000000000000e+00
nan,1.000000000000000000e+00
-1.163771632222888820e-16,1.000000000000000000e+00
2.888070621114586796e-16,1.000000000000000000e+00
-1.195766314931080009e-16,1.000000000000000000e+00
-1.285502879375182678e-16,1.000000000000000000e+00
-6.935508251642286853e-17,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.077648575583018256e-16,1.000000000000000000e+00
